feature,coefficient_orig_model,coefficient_new_model
Cytoplasm_Correlation_K_GFP_DAPI,0.40538419818673227,0.42713253516068234
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_6_2,0.1511682188922179,0.2045999741432518
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_5,-0.06091144207941944,0.0003233963307078752
Nuclei_RadialDistribution_RadialCV_DAPI_4of4,0.18845095085406335,0.08162354611701048
Nuclei_RadialDistribution_RadialCV_DAPI_1of4,-0.09653589131357813,-0.08900577160158035
Cells_RadialDistribution_ZernikeMagnitude_DAPI_4_0,0.31322101301731264,0.1801946112853442
Cells_RadialDistribution_ZernikePhase_RFP_5_3,0.05740165641888062,0.059392920620733085
Nuclei_AreaShape_Eccentricity,-0.34011971839893074,-0.3669015629464547
Nuclei_RadialDistribution_MeanFrac_CY5_1of4,-0.006734763235891471,-0.08531500023284029
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_4_2,-0.13972727295227963,-0.13770359762372192
Nuclei_RadialDistribution_MeanFrac_DAPI_2of4,0.5961645021593974,0.37781142233747356
Cells_Texture_Correlation_DAPI_3_03_256,-1.030366610148825,-1.2309929702722442
